trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
953,False,"{'a': 0.00299815767, 'e': 0.057426906129902804}",20,13,13.490825589329331,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.00299815767, 'e': 0.05725498917231734}",30,19,21.60331433499421,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.00299815767, 'e': 0.0570835868766264}",20,0,23.027420149112515,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
956,False,"{'a': 0.00299815767, 'e': 0.056912697702104345}",30,15,28.05552296975385,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.00299815767, 'e': 0.05674232011263793}",20,4,26.85323140893446,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.00299815767, 'e': 0.05657245257671255}",25,11,-31.202651987184776,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
959,False,"{'a': 0.00299815767, 'e': 0.056403093567398414}",20,7,24.143166122634447,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.00299815767, 'e': 0.05623424156233687}",25,18,13.7541037640433,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.00299815767, 'e': 0.056065895043726686}",20,2,18.076939960514284,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
962,False,"{'a': 0.00299815767, 'e': 0.05589805249831043}",25,8,33.1500455648961,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.00299815767, 'e': 0.05573071241736085}",20,2,22.573423556631113,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
964,False,"{'a': 0.00299815767, 'e': 0.05556387329666732}",25,0,39.384536284696864,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
965,False,"{'a': 0.00299815767, 'e': 0.05539753363652231}",25,15,16.13781101029607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.00299815767, 'e': 0.05523169194170794}",20,6,15.579153248836562,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
967,False,"{'a': 0.00299815767, 'e': 0.05506634672148247}",25,18,11.918349624896623,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.00299815767, 'e': 0.05490149648956699}",25,8,28.556271639666036,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.00299815767, 'e': 0.05473713976413197}",20,8,7.000156133571295,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
970,False,"{'a': 0.00299815767, 'e': 0.054573275067784}",30,11,26.474688862532837,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
971,False,"{'a': 0.00299815767, 'e': 0.0544099009275525}",25,13,13.60132561801721,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.00299815767, 'e': 0.05424701587487646}",25,12,25.70342232511382,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.00299815767, 'e': 0.05408461844559126}",20,1,24.558475749609993,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.00299815767, 'e': 0.05392270717991548}",30,14,3.420493618262692,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
975,False,"{'a': 0.00299815767, 'e': 0.053761280622437825}",35,19,29.924944984400952,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.00299815767, 'e': 0.053600337322103994}",30,14,33.29011247235483,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.00299815767, 'e': 0.053439875832203665}",25,1,31.242466122108628,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
978,False,"{'a': 0.00299815767, 'e': 0.05327989471035748}",20,9,-18.973221244572144,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
979,False,"{'a': 0.00299815767, 'e': 0.053120392518504096}",20,10,14.365197397692267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.00299815767, 'e': 0.05296136782288722}",20,2,26.677834199438824,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.00299815767, 'e': 0.05280281919404276}",20,11,16.899373475484545,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.00299815767, 'e': 0.05264474520678598}",25,15,16.371225415501765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.00299815767, 'e': 0.05248714444019863}",30,12,31.660889745674755,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.00299815767, 'e': 0.052330015477616246}",35,19,29.828620986976144,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.00299815767, 'e': 0.05217335690661537}",20,9,17.906741117440614,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.00299815767, 'e': 0.05201716731900088}",20,14,12.092022126084373,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.00299815767, 'e': 0.0518614453107933}",20,13,9.497319568144302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.00299815767, 'e': 0.05170618948221622}",20,8,24.784552589105427,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.00299815767, 'e': 0.05155139843768368}",30,11,36.014215407552086,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.00299815767, 'e': 0.05139707078578763}",25,18,14.27251197620601,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.00299815767, 'e': 0.05124320513928546}",25,20,10.785443587218609,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.00299815767, 'e': 0.051089800115087465}",25,10,27.901692722236312,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.00299815767, 'e': 0.050936854334244476}",25,16,17.111204190731236,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.00299815767, 'e': 0.050784366421935415}",20,0,27.23600393068689,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
995,False,"{'a': 0.00299815767, 'e': 0.05063233500745498}",20,8,13.123068823829513,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
996,False,"{'a': 0.00299815767, 'e': 0.05048075872420128}",30,6,39.035177684054446,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.00299815767, 'e': 0.0503296362096636}",30,8,16.863992564970978,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
998,False,"{'a': 0.00299815767, 'e': 0.0501789661054101}",30,13,20.092286778751554,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
999,False,"{'a': 0.00299815767, 'e': 0.05002874705707565}",25,14,17.780235888498932,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.00299815767, 'e': 0.04987897771434962}",20,1,29.930614702176637,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.00299815767, 'e': 0.049729656730963766}",30,24,11.064437747475921,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.00299815767, 'e': 0.04958078276468013}",25,11,-0.39442879875132975,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1003,False,"{'a': 0.00299815767, 'e': 0.04943235447727896}",30,13,31.184729823007192,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.00299815767, 'e': 0.04928437053454667}",25,5,15.985703460538474,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1005,False,"{'a': 0.00299815767, 'e': 0.04913682960626389}",20,8,22.367305875184233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.00299815767, 'e': 0.048989730366193474}",30,0,-12.615245648699927,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1007,False,"{'a': 0.00299815767, 'e': 0.048843071492068575}",20,14,0.37051181455378046,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1008,False,"{'a': 0.00299815767, 'e': 0.04869685166558077}",25,13,23.63085217865403,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.00299815767, 'e': 0.04855106957236824}",35,20,24.2914742813707,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.00299815767, 'e': 0.04840572390200388}",20,10,16.737565174778155,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.00299815767, 'e': 0.04826081334798361}",30,17,24.159076385887836,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.00299815767, 'e': 0.048116336607714555}",30,16,24.781685218181067,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.00299815767, 'e': 0.04797229238250339}",30,7,33.95606050611392,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.00299815767, 'e': 0.047828679377544626}",20,16,9.46643164613712,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.00299815767, 'e': 0.047685496301909}",20,6,32.65660483141458,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.00299815767, 'e': 0.04754274186853186}",20,0,33.80854211461684,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.00299815767, 'e': 0.047400414794201574}",35,10,38.44056058253894,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.00299815767, 'e': 0.04725851379954804}",25,18,11.409478586107062,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.00299815767, 'e': 0.047117037609031166}",20,0,29.281348487099308,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.00299815767, 'e': 0.04697598495092938}",25,0,44.37346681291334,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1021,False,"{'a': 0.00299815767, 'e': 0.04683535455732824}",25,17,16.578221331843103,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.00299815767, 'e': 0.046695145164109}",20,10,19.963935048092083,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.00299815767, 'e': 0.04655535551093726}",25,8,28.65388552108362,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.00299815767, 'e': 0.04641598434125165}",25,10,6.01578267346776,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1025,False,"{'a': 0.00299815767, 'e': 0.04627703040225254}",30,22,15.124232907102847,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.00299815767, 'e': 0.04613849244489073}",20,3,29.717381680814867,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.00299815767, 'e': 0.04600036922385628}",25,12,22.845288746525622,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.00299815767, 'e': 0.04586265949756727}",25,0,40.645275174688145,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1029,False,"{'a': 0.00299815767, 'e': 0.045725362028158696}",30,13,25.359378660596807,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.00299815767, 'e': 0.04558847558147127}",30,6,29.924559208019996,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1031,False,"{'a': 0.00299815767, 'e': 0.04545199892704038}",25,2,30.438699278469837,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.00299815767, 'e': 0.04531593083808503}",25,16,13.666294599069625,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.00299815767, 'e': 0.04518027009149677}",30,18,1.4667705580434236,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1034,False,"{'a': 0.00299815767, 'e': 0.045045015467828735}",25,0,34.087711785699256,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1035,False,"{'a': 0.00299815767, 'e': 0.04491016575128468}",25,17,16.76163978697564,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.00299815767, 'e': 0.04477571972970806}",25,7,25.876175473588994,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.00299815767, 'e': 0.0446416761945711}",25,4,-33.49202316691107,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
1038,False,"{'a': 0.00299815767, 'e': 0.044508033940963955}",20,12,4.927194687172924,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1039,False,"{'a': 0.00299815767, 'e': 0.044374791767583896}",25,17,15.377474435971603,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.00299815767, 'e': 0.044241948476724476}",25,11,12.956668612247965,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1041,False,"{'a': 0.00299815767, 'e': 0.04410950287426478}",25,14,22.158026948179675,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.00299815767, 'e': 0.04397745376965871}",30,8,34.459639192368385,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.00299815767, 'e': 0.04384579997592424}",20,0,32.78605656982352,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1044,False,"{'a': 0.00299815767, 'e': 0.04371454030963279}",20,6,12.537469508093986,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1045,False,"{'a': 0.00299815767, 'e': 0.043583673590898556}",25,19,10.995603734482698,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.00299815767, 'e': 0.043453198643367934}",25,13,22.81353614520162,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.00299815767, 'e': 0.04332311429420892}",30,8,34.00471966669006,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.00299815767, 'e': 0.04319341937410056}",20,0,17.64024438600636,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1049,False,"{'a': 0.00299815767, 'e': 0.0430641127172225}",25,12,26.713633386318058,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.00299815767, 'e': 0.04293519316124441}",20,12,2.2822177981066654,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1051,False,"{'a': 0.00299815767, 'e': 0.042806659547315634}",25,0,36.37829967776282,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1052,False,"{'a': 0.00299815767, 'e': 0.04267851072005469}",35,13,35.639648181020306,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.00299815767, 'e': 0.04255074552753895}",25,13,22.718381377640622,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.00299815767, 'e': 0.04242336282129425}",30,17,23.059107076137597,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.00299815767, 'e': 0.042296361456284556}",25,0,35.987178052920605,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1056,False,"{'a': 0.00299815767, 'e': 0.04216974029090172}",30,18,25.23128956960698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.00299815767, 'e': 0.04204349818695515}",30,18,17.195293824998362,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.00299815767, 'e': 0.041917634009661656}",20,8,19.92319804823971,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.00299815767, 'e': 0.041792146627635175}",25,12,22.49936938744249,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.00299815767, 'e': 0.041667034912876655}",25,13,18.13673919463242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.00299815767, 'e': 0.0415422977407639}",25,11,20.381860596802866,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.00299815767, 'e': 0.041417933990041435}",30,18,16.55817818995019,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.00299815767, 'e': 0.04129394254281047}",25,14,20.36946673056082,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.00299815767, 'e': 0.04117032228451882}",20,0,26.634632460796723,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1065,False,"{'a': 0.00299815767, 'e': 0.04104707210395091}",30,16,23.09640962685862,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.00299815767, 'e': 0.04092419089321774}",25,11,23.66439456795503,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.00299815767, 'e': 0.040801677547747}",25,2,39.496501300529246,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.00299815767, 'e': 0.040679530966273074}",20,14,13.73332896660865,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.00299815767, 'e': 0.04055775005082718}",25,7,27.240721721478675,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.00299815767, 'e': 0.04043633370672747}",30,20,17.561677028491868,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.00299815767, 'e': 0.04031528084256923}",30,0,44.61733088091092,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1072,False,"{'a': 0.00299815767, 'e': 0.04019459037021504}",25,7,8.633895959802574,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1073,False,"{'a': 0.00299815767, 'e': 0.04007426120478499}",35,0,45.78850143977119,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
1074,False,"{'a': 0.00299815767, 'e': 0.03995429226464694}",20,14,11.935604720182438,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.00299815767, 'e': 0.0398346824714068}",25,19,9.485780070186312,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.00299815767, 'e': 0.039715430749898833}",25,8,30.103180331459527,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.00299815767, 'e': 0.03959653602817599}",20,0,29.4466205148149,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1078,False,"{'a': 0.00299815767, 'e': 0.03947799723750027}",20,12,11.725306717298691,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.00299815767, 'e': 0.039359813312333104}",30,16,19.36930021715737,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.00299815767, 'e': 0.039241983190325805}",25,9,25.071812785230502,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.00299815767, 'e': 0.03912450581231}",35,18,29.850061891641726,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.00299815767, 'e': 0.03900738012228812}",35,22,15.40634097490817,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.00299815767, 'e': 0.03889060506742387}",25,0,36.3396292465158,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1084,False,"{'a': 0.00299815767, 'e': 0.03877417959803283}",25,19,11.914288885389055,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.00299815767, 'e': 0.03865810266757296}",20,13,13.473088751812242,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.00299815767, 'e': 0.038542373232635235}",20,9,21.215200113049832,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.00299815767, 'e': 0.03842699025293423}",20,3,28.60351448113917,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.00299815767, 'e': 0.038311952691298806}",25,11,25.081854985752152,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.00299815767, 'e': 0.03819725951366275}",25,0,43.45170012382919,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1090,False,"{'a': 0.00299815767, 'e': 0.0380829096890555}",20,8,15.833696265126196,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.00299815767, 'e': 0.03796890218959289}",25,6,20.324326835774883,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1092,False,"{'a': 0.00299815767, 'e': 0.03785523599046788}",25,5,29.73143579316141,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.00299815767, 'e': 0.03774191006994137}",20,14,11.753959817670825,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.00299815767, 'e': 0.03762892340933299}",20,2,23.944540377180296,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.00299815767, 'e': 0.03751627499301198}",20,7,22.53803958382363,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.00299815767, 'e': 0.03740396380838802}",30,23,10.7712660573974,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.00299815767, 'e': 0.037291988845902166}",20,11,8.711877558067018,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1098,False,"{'a': 0.00299815767, 'e': 0.03718034909901773}",25,2,41.08939887168185,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.00299815767, 'e': 0.037069043564211285}",20,2,30.97774775006058,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.00299815767, 'e': 0.0369580712409636}",25,13,22.969026561757925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.00299815767, 'e': 0.03684743113175067}",30,15,29.455309776728445,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.00299815767, 'e': 0.03673712224203474}",25,15,20.287247414519722,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.00299815767, 'e': 0.03662714358025538}",20,6,20.47555580324405,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.00299815767, 'e': 0.036517494157820546}",25,13,23.197649046386854,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.00299815767, 'e': 0.036408172989097716}",20,0,17.099969399838464,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1106,False,"{'a': 0.00299815767, 'e': 0.036299179091405016}",25,20,9.63887049183509,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.00299815767, 'e': 0.0361905114850024}",25,7,28.058707702522284,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.00299815767, 'e': 0.03608216919308284}",20,11,15.06136957642278,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.00299815767, 'e': 0.03597415124176352}",25,13,22.527647702828496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.00299815767, 'e': 0.03586645666007714}",25,17,14.13340387647315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.00299815767, 'e': 0.035759084479963114}",30,8,41.26987366757864,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.00299815767, 'e': 0.03565203373625892}",30,8,37.43531878623038,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.00299815767, 'e': 0.03554530346669143}",25,17,14.57770216531648,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.00299815767, 'e': 0.0354388927118682}",20,12,14.865620369667166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.00299815767, 'e': 0.03533280051526892}",25,13,25.016730726022633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.00299815767, 'e': 0.035227025923236774}",35,13,28.456167174770833,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1117,False,"{'a': 0.00299815767, 'e': 0.03512156798496986}",35,14,34.82769785811796,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.00299815767, 'e': 0.03501642575251268}",25,0,40.031010324701015,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1119,False,"{'a': 0.00299815767, 'e': 0.03491159828074759}",35,20,29.533351045647226,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.00299815767, 'e': 0.0348070846273863}",20,13,14.030143857059723,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.00299815767, 'e': 0.034702883852961434}",20,11,1.4094173028980932,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1122,False,"{'a': 0.00299815767, 'e': 0.034598995020818056}",30,20,19.700678007917166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.00299815767, 'e': 0.03449541719710528}",25,16,15.958229368823538,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.00299815767, 'e': 0.03439214945076782}",25,4,32.556397362126546,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.00299815767, 'e': 0.0342891908535377}",20,16,7.171976263670257,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.00299815767, 'e': 0.03418654047992585}",20,9,17.480045623752705,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.00299815767, 'e': 0.034084197407213794}",25,17,13.97473060592883,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.00299815767, 'e': 0.03398216071544538}",20,13,14.785849784324519,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.00299815767, 'e': 0.0338804294874185}",25,12,25.421672532711657,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
